feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Enterococcus	Veillonellaceae	Ralstonia	Klebsiella	f__Enterobacteriaceae.g__unassigned	Pseudomonas
4028.3.lib30	0	729	0	0	447	0	0	5	0	0	0	0	0	11907	0	0	0	0	317	0	0	0	0	0	7380	0	724	375	0	0	204	0	0	0	9	333	0	0	0	32	664	0	0	27	0	0	0	52	35	69	0	460	285	18	7959	43	753	1319	0	0	365	48	0	0	251	35	275	25	119	142	226	15	2168	2	0	92	0	191	44	329	0	183	99	1642	2601	74	26	4	41	9	309	82	21	29	0	1563	408	279	0	21	0	0	0	0	4	4846	0	61	37	0	128	1733	0	0	0	24	4	0	54	0	0	31	0	0	0	7	119	0	1265	0	0	0	1127	125	2	0	0	18	382	70	64	18	0	0	0	0	0	16
4028.4.lib30	0	555	0	0	326	0	0	8	0	0	0	0	0	5756	0	0	0	0	133	0	0	0	0	0	4645	0	403	182	0	0	269	0	0	0	3	63	0	0	0	6	294	0	0	16	0	0	0	45	43	44	2	501	198	10	2019	25	251	698	0	0	230	13	0	4	134	54	157	24	81	107	86	25	1559	0	0	27	3	90	26	74	4	69	50	1007	1532	49	17	0	11	9	76	49	14	11	0	866	124	129	5	7	0	0	0	0	4	3593	0	32	41	0	71	1259	0	0	0	45	0	0	45	0	0	15	0	0	0	0	81	0	730	0	0	0	833	132	0	0	0	21	233	55	48	10	2	0	0	0	0	1
4030.2.rerun.lib32	0	23	17	0	0	0	0	139	0	7	0	0	0	9383	0	0	0	0	0	0	0	0	0	0	0	0	2420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	95	0	502	0	49	1339	0	199	562	0	0	583	0	0	0	590	89	0	11	0	175	17	0	12005	421	18	0	38	0	0	0	0	0	440	1809	1468	0	8	10	84	109	0	0	156	100	0	8	0	0	0	0	0	0	0	0	0	2119	0	44	15	0	16	1325	0	0	0	32	0	0	65	0	106	0	59	0	0	0	92	0	0	0	0	0	180	0	66	5	0	0	113	0	135	0	390	0	0	0	0	16
4030.3.rerun.lib32	5	61	0	0	0	0	0	123	0	7	0	0	0	14706	0	0	0	0	0	0	0	0	0	0	0	0	3240	0	0	0	0	0	0	0	11	0	0	0	0	0	27	25	0	338	0	0	0	0	0	118	0	445	0	107	1960	0	617	527	3	0	607	0	0	35	728	75	7	13	0	438	6	0	8303	379	18	0	60	0	0	0	0	27	472	2635	1842	0	14	0	294	157	33	0	229	219	0	46	0	0	0	33	0	0	0	0	6	3997	0	98	75	0	3	1410	0	0	0	37	0	0	188	0	557	0	84	0	0	0	386	0	46	0	0	0	680	0	75	0	0	0	356	0	208	0	1375	0	0	0	0	0
4030.4.lib30	0	82	0	0	0	0	0	90	0	10	0	0	0	17469	0	0	0	0	0	0	0	0	0	0	0	0	7014	0	0	0	0	0	0	0	28	0	0	0	0	0	48	19	0	271	0	0	9	0	0	194	0	924	0	56	3514	0	893	1318	0	0	1529	0	0	100	1714	298	21	14	0	860	55	0	14682	673	12	0	116	0	0	0	0	66	1036	5135	3665	0	81	9	612	374	26	0	608	477	0	46	0	0	0	112	0	0	0	0	0	3764	0	120	84	0	22	1291	0	0	0	64	0	0	141	0	690	0	102	0	0	0	443	0	21	0	0	0	969	0	80	11	0	0	605	0	308	0	1243	0	5	0	0	0
4035.2.lib27	0	275	0	0	0	0	0	11	0	0	0	0	0	4201	512	0	0	224	0	0	0	0	0	0	0	0	69	242	0	0	181	0	0	0	22	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	36	1663	0	0	97	5	0	72	14	0	10	104	3	0	0	0	434	8	0	3125	23	0	0	9	78	0	0	0	0	31	167	127	0	2	0	17	77	14	0	42	6	0	0	0	0	0	0	0	4	0	0	0	8056	0	16	0	0	29	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	24	0	0	0	0	0	201	0	22	0	0	85	0	91	2	0	0	0	0	0	0	0
4035.3.lib30	0	345	0	0	0	0	0	19	0	0	0	0	0	5075	524	0	0	161	0	0	0	0	0	0	0	0	106	334	0	0	158	0	0	0	32	23	0	0	0	0	3	0	0	14	0	0	0	0	0	0	0	0	6	62	1902	0	0	140	2	0	54	9	0	5	102	14	0	0	0	280	5	0	1682	32	0	0	17	146	0	2	0	0	49	256	243	0	0	0	15	51	10	0	33	0	0	0	0	0	0	0	0	3	0	0	0	6174	0	43	0	0	50	0	8	0	0	0	0	0	34	0	0	0	0	0	0	0	73	0	0	0	0	0	187	0	25	0	0	161	0	217	5	0	0	0	0	0	0	0
4035.4.lib30	0	486	0	0	0	0	0	46	0	0	0	0	0	6324	833	0	0	380	0	0	0	0	0	0	0	0	140	377	0	0	397	0	0	0	12	13	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	5	51	2237	0	0	151	2	0	109	20	0	0	191	11	0	0	0	573	8	0	3460	61	0	0	23	120	0	0	0	0	85	568	186	0	0	0	17	72	24	0	49	4	0	0	0	3	0	0	0	4	0	0	4	11249	0	57	0	0	51	0	8	0	0	0	0	0	72	0	0	0	0	0	0	0	60	0	7	0	0	0	363	0	90	0	0	252	0	473	11	0	0	0	0	0	0	2
4036.2.lib27	0	0	0	0	8	0	0	5	0	0	0	0	0	3872	0	0	0	0	58	0	0	186	0	0	0	0	569	75	0	0	43	23	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	117	2057	0	0	42	0	0	347	0	0	139	5406	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	487	0	108	0	15	0	157	0	0	0	0	0	11	0	0	72	0	7	0	0	0	96	0	0	0	0	69	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	13	944	0	0	9459	4	0	0	0	0	0
4036.4.lib30	0	0	0	0	48	0	0	74	0	0	0	0	6	19461	0	0	0	0	315	0	0	515	0	0	0	0	2132	229	14	0	112	163	0	0	0	0	0	0	0	0	0	0	25	441	3	0	0	0	0	0	0	0	0	156	1935	0	64	185	0	0	282	0	0	391	10864	0	0	3	0	186	93	0	506	0	15	0	0	0	0	0	0	0	0	0	1402	0	221	0	52	0	250	0	0	0	0	0	56	0	0	231	0	20	0	0	0	152	0	0	0	0	176	90	0	0	0	0	0	0	0	0	0	31	0	76	0	0	0	0	0	0	0	0	592	0	12	0	0	80	2157	5	0	22868	30	7	0	0	0	15
4037.2.lib27	26	32	26	0	108	0	0	0	0	0	14	0	0	8935	126	0	0	18	23	31	0	0	11	19	0	0	118	108	20	0	187	0	0	0	8	241	0	433	0	0	1570	0	0	1710	40	0	16	8	0	0	0	5	198	222	6032	0	682	701	11	0	115	153	0	3	164	124	17	120	54	285	37	64	59	0	0	0	104	22	0	0	0	161	29	720	2425	0	79	0	91	12	11	0	0	11	0	107	30	29	0	0	0	0	0	0	0	8436	0	9	15	0	27	992	9	0	0	0	0	0	0	0	0	4	6	0	0	8	1122	19	0	137	0	276	0	0	250	2	0	67	233	18407	1315	133	0	0	0	0	0	4
4037.3.lib30	5	5	0	0	36	0	0	0	0	0	0	0	3	2895	91	0	0	0	16	52	0	0	0	0	0	0	155	50	19	5	51	0	0	0	2	52	0	182	6	0	12	0	0	80	0	0	2	8	0	0	0	8	80	26	1411	0	274	262	0	0	43	77	0	0	21	13	2	82	15	114	14	17	8	0	0	0	24	34	0	5	5	44	5	142	670	0	65	0	75	2	0	0	0	4	0	56	33	4	0	0	0	0	0	0	0	1911	0	14	0	0	63	398	0	0	0	0	0	0	0	0	11	0	8	0	0	0	26	0	0	0	0	218	0	0	76	5	0	28	106	236	53	36	0	0	0	0	0	0
4042.2.lib27	0	991	0	0	353	18	34	35	0	0	0	0	0	26072	0	1315	0	67	305	0	0	0	0	0	0	0	4087	1338	0	0	280	0	0	0	28	36	0	566	0	0	0	0	0	247	0	0	0	9	11	0	0	21	1909	459	5220	0	1438	3395	32	0	776	95	0	4	764	288	75	43	94	216	811	57	1206	0	0	45	0	34	0	0	0	6167	0	2633	9099	50	192	0	103	233	20	0	110	251	11	655	29	0	0	162	0	7	0	9	0	19627	0	141	108	0	412	1788	16	0	14	65	0	0	301	0	0	34	21	0	0	0	38	0	27	0	1927	429	1007	0	62	0	1294	56	1729	0	0	205	0	0	0	0	0	20
4042.3.lib30	0	581	0	0	352	15	27	25	0	3	0	0	0	9506	0	390	0	46	162	0	0	0	0	0	0	0	1669	579	0	0	79	0	0	0	0	40	0	299	0	0	0	0	0	174	0	0	2	0	8	0	0	17	612	281	4014	0	959	1289	10	0	359	53	0	3	226	167	47	45	42	37	237	23	449	9	0	59	0	29	0	0	0	2566	0	942	3091	15	109	0	79	81	2	0	56	107	6	400	21	0	0	133	0	0	0	0	7	6901	0	86	16	0	272	1101	3	0	0	30	0	6	110	0	0	16	15	0	0	0	41	0	0	0	877	207	374	0	21	0	700	21	467	26	6	61	0	0	0	0	0	0
4042.4.lib30	0	725	8	0	313	36	46	41	0	0	0	0	0	12368	0	613	0	26	163	0	0	0	0	0	0	0	2226	669	0	0	148	0	0	0	9	25	0	547	0	0	0	0	0	152	0	0	0	4	0	0	0	0	854	393	3826	0	1069	1539	14	0	413	47	0	0	390	155	77	31	15	84	380	53	587	0	0	47	0	51	0	0	0	3587	0	1689	4896	36	142	4	105	81	25	0	63	182	6	454	25	0	0	119	0	0	0	14	15	9177	10	124	55	0	177	1320	16	0	0	59	0	0	198	0	0	45	0	0	0	0	50	0	15	0	1691	368	558	0	99	0	727	29	673	136	0	135	0	0	0	0	0	10
4051.2.lib27	3	591	2	0	813	0	0	0	0	0	79	0	16	11124	103	93	0	0	0	0	0	157	0	1971	2717	366	245	192	0	0	138	36	0	0	0	28	0	377	4	0	8	0	0	90	0	0	0	274	0	0	0	3	671	137	3311	316	658	1723	0	0	216	97	0	0	183	47	114	6	35	278	203	63	1797	0	0	0	104	52	0	6	0	28	0	234	817	3	69	0	115	9	105	81	0	16	0	676	47	51	6	0	0	0	0	0	0	18627	0	83	5	0	198	2583	8	3	0	0	0	0	391	0	0	14	51	0	2	0	59	0	21	0	0	0	968	0	67	4	0	8	862	0	3	0	0	0	0	0	0	7
4051.3.lib30	2	596	0	0	896	0	4	0	5	0	99	18	6	5779	131	101	0	0	0	0	0	61	0	1553	1012	272	328	192	0	0	190	49	0	0	0	35	0	273	0	0	8	0	0	66	0	0	0	258	0	0	0	0	373	130	2868	187	479	1276	0	0	174	66	0	0	148	29	153	11	33	152	97	22	1066	0	0	0	74	47	0	3	0	31	0	209	463	0	80	0	143	5	170	66	0	34	0	479	89	57	7	4	0	0	0	0	0	7094	0	56	5	0	193	1545	3	0	0	0	0	0	155	0	0	16	24	0	0	0	51	0	27	0	0	0	743	0	38	0	0	3	511	0	8	0	0	0	0	0	0	4
4051.4.lib30	0	248	0	0	186	0	2	0	0	0	20	6	9	4101	79	65	0	0	0	0	0	68	0	951	1559	220	156	106	0	0	69	32	0	0	0	9	0	82	0	0	4	0	0	20	0	0	0	90	0	0	0	0	149	40	875	61	194	684	0	0	63	35	0	0	50	12	45	7	15	75	55	15	498	0	0	0	56	28	0	0	0	13	0	89	303	2	26	0	58	2	69	19	0	7	0	363	56	39	5	6	0	0	0	0	0	3389	0	56	2	0	108	813	2	0	0	0	0	0	163	0	0	5	12	0	0	0	29	2	5	0	0	0	350	0	12	0	0	0	183	0	7	0	0	0	0	0	0	11
4054.2.lib27	0	667	0	0	246	0	12	3	0	0	0	37	0	8306	767	121	0	121	102	15	0	0	0	0	0	0	1053	94	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	3	0	0	0	1070	0	143	0	0	1202	42	2658	1411	409	1010	4	11	918	78	0	0	301	49	177	171	277	119	23	125	1132	0	0	17	79	320	3	45	6	71	0	2309	1193	32	116	0	130	27	195	152	4	17	0	1208	227	70	90	0	0	9	0	0	0	13966	225	84	81	0	231	3771	0	46	5	13	0	0	591	48	0	75	38	0	3	0	52	0	0	0	0	0	251	0	0	0	0	19	650	138	10	0	0	0	0	601	104	0
4054.3.lib30	0	1684	0	0	307	16	31	0	0	0	0	63	0	5850	757	123	0	161	198	40	0	0	0	0	0	0	1449	116	0	0	0	0	0	0	0	78	0	0	0	0	12	0	0	44	0	0	0	1071	0	169	0	0	1457	166	2770	1000	953	956	2	13	1272	93	0	3	243	191	185	303	127	169	18	115	1117	0	0	42	159	638	0	137	28	98	0	1498	1386	79	383	0	154	49	270	290	16	18	0	1874	286	203	193	0	0	5	0	3	0	8249	192	121	63	10	1044	2801	0	61	2	19	0	0	692	93	0	147	50	0	9	0	157	0	0	5	0	0	391	0	7	0	0	59	1041	153	33	0	0	0	0	1038	180	1
4054.4.lib30	0	376	0	0	34	4	4	0	0	0	0	13	0	1931	357	47	0	105	60	16	0	0	0	0	0	0	575	59	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	7	0	0	0	437	0	55	0	0	541	35	656	272	229	259	0	12	425	15	0	0	82	64	51	64	78	72	12	42	337	0	0	18	61	147	2	30	9	19	0	311	527	17	85	0	65	13	75	65	10	5	0	739	142	47	66	2	0	0	0	0	0	3256	66	39	36	0	266	1144	2	13	2	2	0	0	217	27	0	52	10	0	3	0	25	0	0	2	0	0	92	0	37	0	0	17	268	51	9	0	0	0	0	346	43	0
4056.2.lib27	0	41	0	0	188	0	0	7	0	0	20	0	0	10409	0	211	0	0	0	0	0	0	0	0	0	0	185	0	0	0	243	0	0	0	63	0	3	0	0	0	0	0	0	47	0	0	0	2	0	0	0	0	12	341	8073	0	51	0	190	0	910	0	0	423	3975	0	0	0	127	172	0	0	56	0	119	0	0	299	0	0	0	56	766	2043	582	0	45	0	0	50	8	0	24	2	0	0	143	0	0	10	0	4	0	0	0	6800	0	42	8	0	0	1259	19	0	0	0	0	6	0	0	0	0	0	0	0	0	209	0	0	0	0	0	15	0	86	0	0	0	567	0	0	0	0	0	0	0	0	0
4056.3.lib30	0	72	0	0	520	0	4	4	0	3	26	0	0	17035	0	466	0	0	0	0	0	0	0	3	0	0	345	0	0	0	229	0	0	0	148	0	0	0	0	0	0	1	0	56	0	0	0	0	0	0	0	0	0	331	6552	0	56	0	197	0	714	0	0	755	4444	0	0	0	90	166	9	0	27	0	143	0	0	331	0	0	0	41	938	2474	638	10	96	0	0	77	12	0	28	0	0	0	124	0	0	12	0	3	0	0	0	12134	0	35	4	0	0	887	14	0	0	0	0	2	0	0	0	9	0	0	0	0	212	0	0	0	0	0	24	0	152	0	0	0	1582	2	0	0	0	0	0	0	0	17
4056.4.lib30	0	25	0	0	137	0	0	0	0	0	18	0	0	12722	0	277	0	0	0	0	0	0	0	4	0	0	295	0	0	0	243	0	0	0	41	0	0	0	0	0	0	5	0	56	0	0	0	0	0	0	0	0	7	168	2597	0	16	0	129	0	386	0	0	441	2578	0	0	0	39	83	0	0	29	0	134	0	7	116	0	0	0	29	565	1300	410	0	40	0	0	50	14	0	19	0	0	0	96	0	0	0	0	7	0	0	5	4356	0	45	0	0	0	654	3	0	0	0	0	8	0	0	0	7	0	0	0	0	95	0	0	0	0	0	10	0	138	0	0	0	580	0	0	0	0	0	0	0	0	29
4058.3.lib30	0	475	0	8	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	0	59	20	0	0	0	0	17	19	0	177	5	0	3	0	0	0	0	58	1877	366	3196	452	0	1727	0	12	2118	0	0	0	1680	446	833	590	19	44	29	56	3433	56	12	0	658	525	0	263	0	249	17	4726	1027	598	405	0	0	334	0	0	0	29	35	1149	0	0	0	0	0	0	0	0	0	10090	0	0	513	0	649	11674	0	0	56	0	0	0	185	0	0	0	0	0	0	0	734	0	9	0	0	0	367	0	482	0	0	0	0	2500	24	0	539	0	0	0	6	13
4058.4.lib30	0	422	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	0	0	0	0	0	133	22	0	0	0	7	21	19	0	136	0	0	4	0	0	0	0	73	1534	417	3494	430	0	1558	0	11	2192	0	0	0	2214	516	919	308	20	60	23	70	4697	50	48	0	846	543	0	275	0	251	22	5353	1271	566	577	0	0	392	0	0	0	41	44	851	0	0	0	0	0	0	0	0	0	11227	0	0	745	0	786	13672	10	0	54	0	0	0	206	0	0	0	0	0	0	0	657	0	4	0	0	0	547	0	563	0	0	0	0	3033	77	0	646	0	0	8	0	26
4060.2.lib27	0	577	0	0	38	0	5	0	0	0	0	0	0	9294	430	314	11	104	351	0	0	1835	0	0	0	0	824	353	4	0	0	0	14	0	8	5	0	8	0	0	0	0	7	103	0	0	0	889	0	60	0	65	777	170	3592	51	316	413	0	0	304	97	0	0	147	42	99	56	139	40	18	48	2127	0	0	0	0	237	0	0	0	171	0	354	1296	16	22	0	49	16	6	8	0	5	0	802	237	543	37	68	0	0	0	0	3	7040	28	28	12	9	447	1472	0	83	0	34	0	0	3	0	35	29	20	0	0	0	0	0	12	0	0	1546	0	0	3	0	759	7	232	0	17	0	0	0	0	0	0	10
4060.3.lib30	0	1326	0	0	63	5	43	5	0	0	0	0	0	9222	811	572	29	170	549	0	0	2290	0	0	0	0	1557	567	0	0	0	0	4	0	22	18	0	20	0	0	11	0	0	285	0	0	0	1056	0	84	16	116	1501	387	4462	120	616	859	0	0	500	104	0	0	132	55	133	50	157	48	44	59	2838	0	0	0	0	636	0	5	3	190	0	638	1720	26	62	0	38	22	0	22	2	19	7	1283	337	979	37	138	0	0	0	0	4	6888	69	88	11	0	629	1842	6	93	0	42	0	0	14	0	78	57	21	0	0	0	0	0	18	0	0	1513	0	0	11	0	374	25	464	0	78	0	0	0	0	0	0	3
4060.4.lib30	0	296	0	0	10	6	5	2	0	0	0	0	0	4526	359	242	10	70	293	0	0	739	0	0	0	0	756	312	0	0	0	0	0	0	2	8	0	3	4	0	0	0	4	48	0	0	0	370	0	35	8	33	435	101	884	30	126	208	4	0	150	35	0	0	46	19	34	24	54	29	21	7	914	0	0	0	6	124	0	0	6	67	0	143	639	5	29	0	19	5	4	4	0	7	0	474	154	298	14	33	0	6	0	0	2	2476	16	33	18	0	298	550	0	53	0	14	0	0	0	0	24	15	6	0	0	0	0	0	6	0	0	1112	0	0	20	0	362	6	197	0	4	0	0	0	0	0	0	0
4063.3.lib30	0	0	0	0	0	0	0	0	0	0	0	0	0	26914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	116	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	1190	87	6	0	1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	6806	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3323	0	0	0	247	0	0	0	17618	0	0	0	0	0
4063.4.lib30	0	0	0	0	0	0	0	0	0	0	0	0	0	8370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	374	32	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3068	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	0	0	0	99	0	0	0	10904	0	0	0	0	23
4064.2.lib27	0	0	0	0	15	0	3	0	0	0	0	0	7	1088	0	0	0	68	38	0	0	0	0	0	0	0	364	92	0	0	0	0	9	0	0	7	0	19	0	5	0	0	0	42	0	0	0	832	108	112	12	59	55	16	858	99	205	106	0	0	368	20	0	0	42	43	62	27	120	104	141	78	54	0	0	16	175	59	83	7	25	49	0	18	1833	14	30	0	31	0	0	56	16	0	0	880	118	278	51	44	8	0	87	0	3	1992	18	98	0	25	769	350	0	98	6	47	189	0	173	49	0	79	48	0	0	0	0	0	28	0	0	0	305	0	9	0	17	99	0	0	15	1307	0	0	0	0	0	15
4064.4.lib30	0	0	0	0	51	0	13	0	0	0	0	0	94	2575	0	0	0	145	146	0	0	0	0	0	0	0	1066	249	0	0	0	0	18	0	0	41	0	108	0	12	0	0	0	96	0	0	0	1291	211	306	12	71	132	21	1256	202	714	303	0	0	1004	39	0	0	77	125	67	40	196	153	242	126	136	0	0	30	445	185	196	67	111	62	0	44	3994	35	87	11	67	2	6	107	18	0	0	1641	167	484	120	85	0	0	192	0	6	2895	40	167	0	55	1296	633	8	158	8	91	320	0	400	75	22	107	59	0	0	0	0	0	68	0	0	0	677	0	33	0	106	328	0	0	34	2351	0	0	0	0	0	0
4065.2.lib27	0	96	0	0	159	0	0	0	0	0	0	4	3	1897	19	0	0	0	11	0	0	3	0	0	465	15	74	21	0	0	3	35	0	0	0	13	0	0	0	3	0	0	0	29	0	0	0	63	0	0	0	0	66	23	881	163	104	362	0	0	87	18	23	0	66	9	88	32	128	84	13	9	2157	0	0	0	6	42	0	0	0	32	60	712	414	2	14	0	96	18	0	19	0	0	0	309	56	15	0	7	0	0	0	0	0	3740	0	3	0	0	14	956	0	0	0	40	0	0	0	14	0	7	4	0	0	0	0	0	5	0	0	0	171	0	10	0	0	0	286	3	9	0	0	0	0	0	0	0
4065.3.rerun.lib32	0	222	0	0	433	0	0	0	0	0	8	9	0	2590	31	10	0	0	75	0	0	27	0	0	1095	40	111	47	0	0	0	59	0	0	0	50	0	0	0	0	0	0	0	59	14	0	0	81	0	3	0	0	134	45	1286	209	360	578	0	0	158	15	63	0	116	30	94	74	53	100	28	21	782	0	0	0	6	92	0	0	0	28	99	997	471	19	6	0	56	6	0	34	0	0	0	313	85	34	0	11	0	0	0	0	0	3743	0	5	0	0	76	1061	0	0	0	16	0	0	3	28	0	2	14	0	0	0	0	0	23	0	0	0	175	0	3	0	0	0	493	8	7	0	0	0	0	0	0	0
4065.4.lib30	0	103	0	0	171	0	0	0	0	0	9	5	12	6357	48	0	0	0	94	0	0	23	0	0	1668	55	204	130	0	0	0	76	0	0	0	35	0	0	0	2	0	0	0	84	5	0	9	81	0	0	0	0	142	66	831	251	252	558	0	0	127	32	56	0	160	41	77	57	72	99	53	8	1498	0	0	0	11	76	0	2	0	25	88	1310	734	4	32	0	128	16	0	42	0	0	0	542	138	39	12	5	0	0	0	0	0	4656	0	0	0	0	22	927	0	0	0	33	0	0	2	24	0	12	12	0	0	0	0	0	6	0	0	0	212	0	11	0	0	0	556	9	6	0	0	0	0	0	0	0
4068.2.lib27	0	40	0	0	31	0	0	0	0	0	8	0	2	1841	52	5	0	2	0	0	0	0	0	0	0	0	16	140	0	0	11	0	0	0	0	58	0	0	0	0	0	0	523	2397	10	0	4	6	0	0	0	0	85	24	1074	22	93	184	3	0	163	10	0	0	155	29	6	30	24	293	144	0	2980	4	0	0	0	3	0	7	0	42	0	651	753	5	0	0	0	0	0	0	0	0	0	15	32	0	0	0	0	0	0	0	0	2190	7	11	0	0	27	122	0	67	0	9	0	0	0	4	0	0	0	4	0	0	307	0	14	0	0	0	0	0	879	11	0	0	312	0	588	0	0	0	0	10	14	0
4068.4.lib30	10	26	4	2	20	0	0	0	0	0	3	0	0	3262	25	14	0	0	0	0	0	0	0	0	0	0	26	289	0	0	6	0	0	0	0	125	0	0	0	0	0	6	480	3904	17	0	7	6	0	0	0	0	46	16	637	15	94	105	4	0	72	16	0	0	141	39	0	28	16	162	84	0	1868	6	0	0	0	4	0	13	0	23	0	572	593	6	0	0	2	0	8	0	0	0	0	6	11	0	0	0	0	0	0	0	0	995	3	10	3	0	20	78	2	18	0	5	0	0	0	0	0	0	0	5	0	0	261	0	12	0	0	0	0	0	538	11	0	0	368	0	445	0	0	9	0	11	7	1
4070.2.lib29	0	75	0	0	2	0	0	0	0	0	0	0	0	4835	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	43	0	0	0	0	12	0	0	6	0	0	0	0	0	0	0	625	0	57	410	0	0	0	0	0	82	0	0	0	3	117	0	22	0	240	0	0	24	0	0	62	0	19	0	0	0	0	1435	1858	205	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2297	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	29	0	0	0	217	2171	43	0	0	0	0	0	0	0
